DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WaterbodyID,WaterbodyName
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Silica,2540.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Sodium,8.90000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Sulfur, sulfate (SO4) as SO4,20.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Chlorophyll b,4.70000000,ug/l,,Preparation date and time listed for this result is the date and time of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Hardness, Ca + Mg,48.40000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Magnesium,5.10000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Nitrogen,1590.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Nitrogen, ammonia as N,10.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N,5.00000000,ug/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Nitrogen, Nitrite (NO2) as N,2.00000000,ug/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Pheophytin-a,1.43000000,ug/l,,Preparation date and time listed for this result is the date and time of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Chloride,16.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Chlorophyll a, corrected for pheophytin,52.50000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Hardness, Ca + Mg,41.30000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Magnesium,4.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Nitrogen,1590.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Nitrogen, ammonia as N,13.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Total Suspended Solids (TSS),19.00000000,mg/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,True Color,56.00000000,PCU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Turbidity,8.70000000,NTU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Dissolved oxygen (DO),7.27000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,pH,7.50000000,None,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Secchi disk depth,3.28080000,ft,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Specific conductance,167.00000000,umho,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Temperature, water,29.10000000,deg C,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-07-16 11:07:00.000,11:07:00.000000,0.5,m,Temperature, water,84.38000000,deg F,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Alkalinity, Total (total hydroxide+carbonate+bicarbonate),14.00000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Calcium,9.60000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Sulfur, sulfate (SO4) as SO4,20.50000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Total Suspended Solids (TSS),15.00000000,mg/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,True Color,61.00000000,PCU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Turbidity,9.50000000,NTU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Dissolved oxygen (DO),7.10000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,pH,7.30000000,None,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Secchi disk depth,1.64040000,ft,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N,18.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Nitrogen, Nitrite (NO2) as N,2.00000000,ug/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Pheophytin-a,1.58000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Phosphorus as P,104.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Phosphorus, phosphate (PO4) as P,0.00200000,mg/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Potassium,5.30000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Silica,1880.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Sodium,7.50000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Nitrogen, ammonia as N,12.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N,5.00000000,ug/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Nitrogen, Nitrite (NO2) as N,2.00000000,ug/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Pheophytin-a,0.96000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Phosphorus as P,99.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Phosphorus, phosphate (PO4) as P,0.00200000,mg/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Specific conductance,148.00000000,umho,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Temperature, water,29.40000000,deg C,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2018-07-24 10:46:00.000,10:46:00.000000,0.5,m,Temperature, water,84.92000000,deg F,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Alkalinity, Total (total hydroxide+carbonate+bicarbonate),25.00000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Calcium,11.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Chloride,19.30000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Chlorophyll a, corrected for pheophytin,42.90000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Hardness, Ca + Mg,48.60000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Magnesium,5.00000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Nitrogen,1950.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Secchi disk depth,1.31232000,ft,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Specific conductance,168.00000000,umho,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Temperature, water,30.00000000,deg C,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Temperature, water,86.00000000,deg F,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Alkalinity, Total (total hydroxide+carbonate+bicarbonate),18.00000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Calcium,10.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Potassium,5.20000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Chloride,15.80000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Silica,2300.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Sodium,8.60000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Sulfur, sulfate (SO4) as SO4,19.00000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Total Suspended Solids (TSS),28.00000000,mg/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,True Color,44.00000000,PCU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Turbidity,10.20000000,NTU,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,Dissolved oxygen (DO),7.49000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2019-07-24 12:25:00.000,12:25:00.000000,0.5,m,pH,8.10000000,None,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Phosphorus, phosphate (PO4) as P,0.00200000,mg/l,U,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Potassium,4.40000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Silica,4280.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Sodium,7.30000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Sulfur, sulfate (SO4) as SO4,16.50000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Total Suspended Solids (TSS),13.00000000,mg/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Chlorophyll a, corrected for pheophytin,31.50000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Hardness, Ca + Mg,42.40000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Magnesium,4.10000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Nitrogen,1530.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Nitrogen, ammonia as N,23.00000000,ug/l,G,Analyte was detected at or above the method detection limit in both the sample and the associated field blank, equipment blank, or trip blank, and the blank value was greater than 10% of the associated sample value,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N,102.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Nitrogen, Nitrite (NO2) as N,3.00000000,ug/l,I,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Pheophytin-a,1.68000000,ug/l,,Preparation time listed for this result is the time and date of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2017-08-22 10:57:00.000,10:57:00.000000,0.5,m,Phosphorus as P,73.00000000,ug/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-09-17 12:04:00.000,12:04:00.000000,0.5,m,Chloride,14.00000000,mg/l,,,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-09-17 12:04:00.000,12:04:00.000000,0.5,m,Chlorophyll a, corrected for pheophytin,41.30000000,ug/l,,Preparation date and time listed for this result is the date and time of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-09-17 12:04:00.000,12:04:00.000000,0.5,m,Chlorophyll b,3.93000000,ug/l,,Preparation date and time listed for this result is the date and time of sample filtration.,1001006,Istokpoga, Lake
South Florida Water Management District,WIN_21FLSFWM,10010,,27.38210417,-81.24310194,2020-09-17 12:04:00.000,12:04:00.000000,0.5,m,Hardness, Ca + Mg,34.30000000,mg/l CaCO3,,,1001006,Istokpoga, Lake
